AllocationNativeID,MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,AllocationAmount,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationLegalStatusCV,AllocationMaximum,AllocationOwner,AllocationPriorityDate,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,PopulationServed,PowerType,PrimaryUseCategory,AllocationSDWISIdentifierCV,WaterAllocationNativeURL
A-9474,NEDNR_Water Rights,NEDNR,NE_7614,NEDNR_Allocation All,NE_1186,10.0,,,,,,,,,Active,,,1946-09-19,09/30,04/01,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),,,,08/27/2020,,,,,,,,Irrigation,,
A-9478,NEDNR_Water Rights,NEDNR,NE_7615,NEDNR_Allocation All,NE_116,0.33,,,,,,,,,Active,,,1957-04-30,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9479,NEDNR_Water Rights,NEDNR,NE_7616,NEDNR_Allocation All,NE_71,3.11,,,,,,,,,Active,,,1957-04-30,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9484,NEDNR_Water Rights,NEDNR,NE_7617,NEDNR_Allocation All,NE_9,1.09,,,,,,,,,Active,,,1957-05-03,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9487,NEDNR_Water Rights,NEDNR,NE_7618,NEDNR_Allocation All,NE_54,0.56,,,,,,,,,Active,,,1957-05-06,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9494,NEDNR_Water Rights,NEDNR,NE_7619,NEDNR_Allocation All,NE_177,1.93,,,,,,,,,Active,,,1957-05-13,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9495,NEDNR_Water Rights,NEDNR,NE_7620,NEDNR_Allocation All,NE_605,2.86,,,,,,,,,Active,,,1957-05-13,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9498,NEDNR_Water Rights,NEDNR,NE_7621,NEDNR_Allocation All,NE_10,1.22,,,,,,,,,Active,,,1957-05-15,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9499,NEDNR_Water Rights,NEDNR,NE_7622,NEDNR_Allocation All,NE_24,2.56,,,,,,,,,Active,,,1957-05-16,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9501,NEDNR_Water Rights,NEDNR,NE_7625,NEDNR_Allocation All,NE_1187,43.0,,,,,,,,,Active,,,1955-05-09,09/30,04/01,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),,,,08/27/2020,,,,,,,,Irrigation,,
A-9507,NEDNR_Water Rights,NEDNR,NE_7626,NEDNR_Allocation All,NE_71,0.45,,,,,,,,,Active,,,1957-05-25,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9509,NEDNR_Water Rights,NEDNR,NE_7627,NEDNR_Allocation All,NE_98,0.44,,,,,,,,,Active,,,1957-05-27,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9516,NEDNR_Water Rights,NEDNR,NE_7628,NEDNR_Allocation All,NE_54,0.29,,,,,,,,,Active,,,1957-06-08,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9517,NEDNR_Water Rights,NEDNR,NE_7629,NEDNR_Allocation All,NE_77,129400.0,,,,,,,,,Active,,,1957-06-17,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9518R,NEDNR_Water Rights,NEDNR,NE_7630,NEDNR_Allocation All,NE_77,26000.0,,,,,,,,,Active,,,1957-06-17,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9526,NEDNR_Water Rights,NEDNR,NE_7631,NEDNR_Allocation All,NE_201,0.36,,,,,,,,,Active,,,1957-07-02,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9534,NEDNR_Water Rights,NEDNR,NE_7632,NEDNR_Allocation All,NE_54,0.8,,,,,,,,,Active,,,1957-07-22,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9536,NEDNR_Water Rights,NEDNR,NE_7633,NEDNR_Allocation All,NE_92,0.31,,,,,,,,,Active,,,1957-07-24,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9537,NEDNR_Water Rights,NEDNR,NE_7634,NEDNR_Allocation All,NE_92,0.57,,,,,,,,,Active,,,1957-07-24,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9538A,NEDNR_Water Rights,NEDNR,NE_7635,NEDNR_Allocation All,NE_205,2.37,,,,,,,,,Active,,,1957-07-25,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9538B,NEDNR_Water Rights,NEDNR,NE_7636,NEDNR_Allocation All,NE_205,0.26,,,,,,,,,Active,,,1957-07-25,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9538C,NEDNR_Water Rights,NEDNR,NE_7637,NEDNR_Allocation All,NE_205,1.07,,,,,,,,,Active,,,1957-07-25,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9545,NEDNR_Water Rights,NEDNR,NE_7638,NEDNR_Allocation All,NE_9,0.56,,,,,,,,,Active,,,1957-08-09,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9550,NEDNR_Water Rights,NEDNR,NE_7639,NEDNR_Allocation All,NE_71,0.18,,,,,,,,,Active,,,1957-08-14,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9556,NEDNR_Water Rights,NEDNR,NE_7640,NEDNR_Allocation All,NE_136,0.89,,,,,,,,,Active,,,1957-08-23,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9561,NEDNR_Water Rights,NEDNR,NE_7641,NEDNR_Allocation All,NE_10,0.64,,,,,,,,,Active,,,1957-09-06,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9562,NEDNR_Water Rights,NEDNR,NE_7642,NEDNR_Allocation All,NE_54,1.34,,,,,,,,,Active,,,1957-09-10,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9563,NEDNR_Water Rights,NEDNR,NE_7643,NEDNR_Allocation All,NE_105,276.0,,,,,,,,,Active,,,1957-09-14,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9570,NEDNR_Water Rights,NEDNR,NE_7644,NEDNR_Allocation All,NE_116,0.33,,,,,,,,,Active,,,1957-09-17,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9572,NEDNR_Water Rights,NEDNR,NE_7645,NEDNR_Allocation All,NE_23,1.77,,,,,,,,,Active,,,1957-09-26,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9573,NEDNR_Water Rights,NEDNR,NE_7646,NEDNR_Allocation All,NE_907,33.0,,,,,,,,,Active,,,1957-09-30,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9574,NEDNR_Water Rights,NEDNR,NE_7647,NEDNR_Allocation All,NE_163,0.37,,,,,,,,,Active,,,1957-10-22,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9577,NEDNR_Water Rights,NEDNR,NE_7648,NEDNR_Allocation All,NE_185,34.0,,,,,,,,,Active,,,1957-11-04,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9578,NEDNR_Water Rights,NEDNR,NE_7649,NEDNR_Allocation All,NE_553,31.0,,,,,,,,,Active,,,1957-11-12,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9579,NEDNR_Water Rights,NEDNR,NE_7650,NEDNR_Allocation All,NE_129,1.21,,,,,,,,,Active,,,1957-11-26,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9580,NEDNR_Water Rights,NEDNR,NE_7651,NEDNR_Allocation All,NE_9,1.04,,,,,,,,,Active,,,1957-12-05,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9581,NEDNR_Water Rights,NEDNR,NE_7652,NEDNR_Allocation All,NE_98,0.21,,,,,,,,,Active,,,1957-12-21,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9591,NEDNR_Water Rights,NEDNR,NE_7653,NEDNR_Allocation All,NE_9,2.19,,,,,,,,,Active,,,1958-02-05,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9592,NEDNR_Water Rights,NEDNR,NE_7654,NEDNR_Allocation All,NE_27,0.74,,,,,,,,,Active,,,1958-02-10,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9599,NEDNR_Water Rights,NEDNR,NE_7655,NEDNR_Allocation All,NE_87,1.16,,,,,,,,,Active,,,1958-03-03,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9600,NEDNR_Water Rights,NEDNR,NE_7656,NEDNR_Allocation All,NE_9,0.57,,,,,,,,,Active,,,1958-03-11,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9601,NEDNR_Water Rights,NEDNR,NE_7657,NEDNR_Allocation All,NE_53,0.86,,,,,,,,,Active,,,1958-03-14,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9603,NEDNR_Water Rights,NEDNR,NE_7658,NEDNR_Allocation All,NE_1188,16.9,,,,,,,,,Active,,,1958-03-20,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9607,NEDNR_Water Rights,NEDNR,NE_7659,NEDNR_Allocation All,NE_604,191.0,,,,,,,,,Active,,,1958-03-26,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9609,NEDNR_Water Rights,NEDNR,NE_7660,NEDNR_Allocation All,NE_19,0.48,,,,,,,,,Active,,,1958-03-31,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9611,NEDNR_Water Rights,NEDNR,NE_7661,NEDNR_Allocation All,NE_1189,0.21,,,,,,,,,Active,,,1958-04-09,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9613R,NEDNR_Water Rights,NEDNR,NE_7662,NEDNR_Allocation All,NE_23,0.36,,,,,,,,,Active,,,1958-04-15,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9622,NEDNR_Water Rights,NEDNR,NE_7663,NEDNR_Allocation All,NE_52,0.02,,,,,,,,,Active,,,1958-05-20,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9622R,NEDNR_Water Rights,NEDNR,NE_7664,NEDNR_Allocation All,NE_52,0.65,,,,,,,,,Active,,,1958-05-20,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9623,NEDNR_Water Rights,NEDNR,NE_7665,NEDNR_Allocation All,NE_71,0.76,,,,,,,,,Active,,,1958-05-21,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9628,NEDNR_Water Rights,NEDNR,NE_7666,NEDNR_Allocation All,NE_156,0.16,,,,,,,,,Active,,,1958-06-17,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9631,NEDNR_Water Rights,NEDNR,NE_7667,NEDNR_Allocation All,NE_419,0.69,,,,,,,,,Active,,,1958-07-09,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9632,NEDNR_Water Rights,NEDNR,NE_7668,NEDNR_Allocation All,NE_1190,38.0,,,,,,,,,Active,,,1954-11-02,09/30,04/01,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),,,,08/27/2020,,,,,,,,Irrigation,,
A-9633,NEDNR_Water Rights,NEDNR,NE_7669,NEDNR_Allocation All,NE_54,0.21,,,,,,,,,Active,,,1958-07-10,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9634,NEDNR_Water Rights,NEDNR,NE_7670,NEDNR_Allocation All,NE_24,0.77,,,,,,,,,Active,,,1958-07-11,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9637,NEDNR_Water Rights,NEDNR,NE_7676,NEDNR_Allocation All,NE_1050,110.0,,,,,,,,,Active,,,1958-08-13,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9638,NEDNR_Water Rights,NEDNR,NE_7677,NEDNR_Allocation All,NE_98,0.2,,,,,,,,,Active,,,1958-08-15,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9639,NEDNR_Water Rights,NEDNR,NE_7678,NEDNR_Allocation All,NE_1052,63.0,,,,,,,,,Active,,,1958-08-20,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9640,NEDNR_Water Rights,NEDNR,NE_7679,NEDNR_Allocation All,NE_1052,1.59,,,,,,,,,Active,,,1958-08-20,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9641,NEDNR_Water Rights,NEDNR,NE_7680,NEDNR_Allocation All,NE_1191,54.0,,,,,,,,,Active,,,1956-10-31,09/30,04/01,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),,,,08/27/2020,,,,,,,,Irrigation,,
A-9642,NEDNR_Water Rights,NEDNR,NE_7681,NEDNR_Allocation All,NE_77,735.82,,,,,,,,,Active,,,1958-08-28,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9643,NEDNR_Water Rights,NEDNR,NE_7682,NEDNR_Allocation All,NE_1192,1.21,,,,,,,,,Active,,,1958-09-02,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9644,NEDNR_Water Rights,NEDNR,NE_7683,NEDNR_Allocation All,NE_1055,1.39,,,,,,,,,Active,,,1958-09-08,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9646,NEDNR_Water Rights,NEDNR,NE_7684,NEDNR_Allocation All,NE_815,1798.0,,,,,,,,,Active,,,1958-09-09,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9647,NEDNR_Water Rights,NEDNR,NE_7685,NEDNR_Allocation All,NE_353,17.0,,,,,,,,,Active,,,1958-09-16,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9648,NEDNR_Water Rights,NEDNR,NE_7686,NEDNR_Allocation All,NE_353,7.0,,,,,,,,,Active,,,1958-09-16,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9653,NEDNR_Water Rights,NEDNR,NE_7687,NEDNR_Allocation All,NE_486,26.0,,,,,,,,,Active,,,1958-10-13,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9654,NEDNR_Water Rights,NEDNR,NE_7688,NEDNR_Allocation All,NE_754,124.0,,,,,,,,,Active,,,1958-10-13,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9660,NEDNR_Water Rights,NEDNR,NE_7689,NEDNR_Allocation All,NE_529,74486.0,,,,,,,,,Active,,,1958-11-10,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9663,NEDNR_Water Rights,NEDNR,NE_7690,NEDNR_Allocation All,NE_164,34.0,,,,,,,,,Active,,,1958-12-08,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9664,NEDNR_Water Rights,NEDNR,NE_7691,NEDNR_Allocation All,NE_164,14.0,,,,,,,,,Active,,,1958-12-08,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9667,NEDNR_Water Rights,NEDNR,NE_7692,NEDNR_Allocation All,NE_1193,11.0,,,,,,,,,Active,,,1958-12-16,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9668,NEDNR_Water Rights,NEDNR,NE_7693,NEDNR_Allocation All,NE_1193,38.0,,,,,,,,,Active,,,1958-12-16,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9669,NEDNR_Water Rights,NEDNR,NE_7694,NEDNR_Allocation All,NE_1193,15.0,,,,,,,,,Active,,,1958-12-16,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9670,NEDNR_Water Rights,NEDNR,NE_7695,NEDNR_Allocation All,NE_1193,20.0,,,,,,,,,Active,,,1958-12-16,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9675,NEDNR_Water Rights,NEDNR,NE_7698,NEDNR_Allocation All,NE_116,1.2,,,,,,,,,Active,,,1958-12-29,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9677,NEDNR_Water Rights,NEDNR,NE_7699,NEDNR_Allocation All,NE_19,1.95,,,,,,,,,Active,,,1959-01-05,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9679,NEDNR_Water Rights,NEDNR,NE_7700,NEDNR_Allocation All,NE_253,1.14,,,,,,,,,Active,,,1959-01-12,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9680A,NEDNR_Water Rights,NEDNR,NE_7701,NEDNR_Allocation All,NE_116,0.84,,,,,,,,,Active,,,1959-01-12,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9680B,NEDNR_Water Rights,NEDNR,NE_7702,NEDNR_Allocation All,NE_116,0.04,,,,,,,,,Active,,,1959-01-12,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9680C,NEDNR_Water Rights,NEDNR,NE_7703,NEDNR_Allocation All,NE_116,0.02,,,,,,,,,Active,,,1959-01-12,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9684,NEDNR_Water Rights,NEDNR,NE_7704,NEDNR_Allocation All,NE_24,1.9,,,,,,,,,Active,,,1959-01-22,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9685,NEDNR_Water Rights,NEDNR,NE_7705,NEDNR_Allocation All,NE_185,0.31,,,,,,,,,Active,,,1959-01-26,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9687,NEDNR_Water Rights,NEDNR,NE_7706,NEDNR_Allocation All,NE_181,1.66,,,,,,,,,Active,,,1959-02-09,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9689,NEDNR_Water Rights,NEDNR,NE_7707,NEDNR_Allocation All,NE_1069,170.0,,,,,,,,,Active,,,1959-02-16,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9690,NEDNR_Water Rights,NEDNR,NE_7708,NEDNR_Allocation All,NE_71,2.81,,,,,,,,,Active,,,1959-02-16,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9692,NEDNR_Water Rights,NEDNR,NE_7709,NEDNR_Allocation All,NE_1194,191.0,,,,,,,,,Active,,,1958-03-26,09/30,04/01,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),,,,08/27/2020,,,,,,,,Irrigation,,
A-9697R,NEDNR_Water Rights,NEDNR,NE_7710,NEDNR_Allocation All,NE_281,2.24,,,,,,,,,Active,,,1959-03-04,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9701,NEDNR_Water Rights,NEDNR,NE_7711,NEDNR_Allocation All,NE_93,0.34,,,,,,,,,Active,,,1959-03-09,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9703,NEDNR_Water Rights,NEDNR,NE_7712,NEDNR_Allocation All,NE_9,1.63,,,,,,,,,Active,,,1959-03-10,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9707,NEDNR_Water Rights,NEDNR,NE_7713,NEDNR_Allocation All,NE_54,0.86,,,,,,,,,Active,,,1959-03-16,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9710,NEDNR_Water Rights,NEDNR,NE_7714,NEDNR_Allocation All,NE_9,0.57,,,,,,,,,Active,,,1959-03-20,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9714,NEDNR_Water Rights,NEDNR,NE_7715,NEDNR_Allocation All,NE_116,0.16,,,,,,,,,Active,,,1959-03-30,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9721,NEDNR_Water Rights,NEDNR,NE_7716,NEDNR_Allocation All,NE_1193,5.0,,,,,,,,,Active,,,1959-04-17,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9722,NEDNR_Water Rights,NEDNR,NE_7717,NEDNR_Allocation All,NE_71,0.16,,,,,,,,,Active,,,1959-04-24,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9723,NEDNR_Water Rights,NEDNR,NE_7718,NEDNR_Allocation All,NE_71,0.64,,,,,,,,,Active,,,1959-04-24,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9724,NEDNR_Water Rights,NEDNR,NE_7719,NEDNR_Allocation All,NE_71,0.26,,,,,,,,,Active,,,1959-04-24,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9729,NEDNR_Water Rights,NEDNR,NE_7720,NEDNR_Allocation All,NE_517,2.07,,,,,,,,,Active,,,1959-05-19,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9735,NEDNR_Water Rights,NEDNR,NE_7721,NEDNR_Allocation All,NE_75,1.16,,,,,,,,,Active,,,1959-06-29,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9738,NEDNR_Water Rights,NEDNR,NE_7722,NEDNR_Allocation All,NE_24,0.4,,,,,,,,,Active,,,1959-07-01,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9740,NEDNR_Water Rights,NEDNR,NE_7723,NEDNR_Allocation All,NE_166,0.7,,,,,,,,,Active,,,1959-07-27,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9742,NEDNR_Water Rights,NEDNR,NE_7724,NEDNR_Allocation All,NE_97,0.59,,,,,,,,,Active,,,1959-08-03,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9744,NEDNR_Water Rights,NEDNR,NE_7725,NEDNR_Allocation All,NE_71,0.01,,,,,,,,,Active,,,1959-08-04,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9747,NEDNR_Water Rights,NEDNR,NE_7726,NEDNR_Allocation All,NE_132,0.12,,,,,,,,,Active,,,1959-08-12,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9754,NEDNR_Water Rights,NEDNR,NE_7727,NEDNR_Allocation All,NE_117,1.13,,,,,,,,,Active,,,1959-08-31,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9757A,NEDNR_Water Rights,NEDNR,NE_7728,NEDNR_Allocation All,NE_116,0.57,,,,,,,,,Active,,,1959-09-04,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9757B,NEDNR_Water Rights,NEDNR,NE_7729,NEDNR_Allocation All,NE_116,0.49,,,,,,,,,Active,,,1959-09-04,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9758A,NEDNR_Water Rights,NEDNR,NE_7730,NEDNR_Allocation All,NE_27,2.53,,,,,,,,,Active,,,1959-09-08,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9758BR,NEDNR_Water Rights,NEDNR,NE_7731,NEDNR_Allocation All,NE_27,0.63,,,,,,,,,Active,,,1959-09-08,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9761,NEDNR_Water Rights,NEDNR,NE_7732,NEDNR_Allocation All,NE_71,1.48,,,,,,,,,Active,,,1959-09-11,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9762,NEDNR_Water Rights,NEDNR,NE_7733,NEDNR_Allocation All,NE_141,0.67,,,,,,,,,Active,,,1959-09-16,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9763,NEDNR_Water Rights,NEDNR,NE_7734,NEDNR_Allocation All,NE_71,1.7,,,,,,,,,Active,,,1959-09-17,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-9768,NEDNR_Water Rights,NEDNR,NE_7735,NEDNR_Allocation All,NE_1013,48.0,,,,,,,,,Active,,,1959-10-06,09/30,04/01,,Supplemental Storage (an appropriation that has a prior appropriation for storage),,,,08/27/2020,,,,,,,,Irrigation,,
A-9774,NEDNR_Water Rights,NEDNR,NE_7736,NEDNR_Allocation All,NE_212,149.0,,,,,,,,,Active,,,1959-11-25,09/30,04/01,,Supplemental Storage (an appropriation that has a prior appropriation for storage),,,,08/27/2020,,,,,,,,Irrigation,,
A-9775,NEDNR_Water Rights,NEDNR,NE_7737,NEDNR_Allocation All,NE_184,48.0,,,,,,,,,Active,,,1959-10-06,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-9777,NEDNR_Water Rights,NEDNR,NE_7738,NEDNR_Allocation All,NE_48,1.01,,,,,,,,,Active,,,1959-12-01,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
